playerId,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,name,avatar,nameColor,bonus,clicked,timeClick,imageOrder,scoreIncrement,clickLength,rawScore,exitTimeoutId,exited
aJe45NbcSwEyoPHiK,NA,2021-07-19T18:11:43Z,2021-07-19T18:11:43Z,1,ExitSurvey,2021-07-19T18:57:31Z,finished,NA,NA,NA,2021-07-19T18:04:49Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.340434,purple_8,55208,"purple_12,purple_8,purple_6,purple_1,purple_11,purple_10",0.060006000000000004,1,6,NA,NA
yQF4oZdZAsmS3yNiJ,NA,2021-07-19T18:13:06Z,2021-07-19T18:13:06Z,1,NA,2021-07-19T19:35:17Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-19T18:04:52Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.483581666666666,false,NA,"purple_7,purple_2,purple_12,purple_10,purple_9,purple_1",0.110011,1,11,36789,TRUE
wZm8oTPGLXW6t98qP,NA,2021-07-19T18:10:03Z,2021-07-19T18:10:03Z,1,ExitSurvey,2021-07-19T18:44:22Z,finished,NA,NA,NA,2021-07-19T18:04:54Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,3.523685666666667,yellow_9,41809,"yellow_1,yellow_4,yellow_10,yellow_12,yellow_9,yellow_2",0.10001,1,10,NA,NA
DpAafj8fY9zYqBDrt,NA,2021-07-19T18:13:15Z,2021-07-19T18:13:15Z,1,NA,2021-07-19T19:35:17Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-19T18:04:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.8186151666666666,false,NA,"purple_2,purple_12,purple_1,purple_9,purple_7,purple_10",0.12001200000000001,1,12,40983,TRUE
LTs2tnjRZmH9NYkXv,NA,2021-07-19T18:12:06Z,2021-07-19T18:12:06Z,1,NA,2021-07-19T18:21:58Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-19T18:05:03Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.2051205,false,NA,"white_4,white_12,white_11,white_9,white_5,white_10",0.060006000000000004,1,6,25324,TRUE
Ci4KgAcHF2SSLgkKo,NA,2021-07-19T18:16:39Z,2021-07-19T18:16:39Z,1,ExitSurvey,2021-07-19T18:26:52Z,finished,NA,NA,NA,2021-07-19T18:05:03Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.380338,red_1,1647,"red_8,red_1,red_2,red_5,red_12,red_4",0.030003000000000002,2,3,NA,NA
uYJYEi4uCvmvaswYa,NA,2021-07-19T18:13:40Z,2021-07-19T18:13:40Z,1,ExitSurvey,2021-07-19T18:36:00Z,finished,NA,NA,NA,2021-07-19T18:05:14Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.956962333333334,purple_7,8792,"purple_11,purple_10,purple_3,purple_7,purple_12,purple_6",0.026669333333333333,3,2.6666666666666665,NA,NA
BCnyrHFnDe2BEr3dN,NA,2021-07-19T18:11:46Z,2021-07-19T18:11:46Z,1,ExitSurvey,2021-07-19T18:57:31Z,finished,NA,NA,NA,2021-07-19T18:05:19Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.730473000000002,purple_1,49430,"purple_10,purple_6,purple_11,purple_12,purple_8,purple_1",0.080008,1,8,NA,NA
LAYJsd5Lr7o9FAm4t,NA,2021-07-19T18:10:44Z,2021-07-19T18:10:44Z,1,ExitSurvey,2021-07-19T18:54:14Z,finished,NA,NA,NA,2021-07-19T18:05:31Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.9103909999999993,yellow_8,29361,"yellow_8,yellow_1,yellow_4,yellow_6,yellow_3,yellow_5",0.09000899999999999,1,9,NA,NA
iRrdmcGkkYcNPzr8M,NA,2021-07-19T18:12:56Z,2021-07-19T18:12:56Z,1,NA,2021-07-19T19:35:17Z,finished,NA,NA,NA,2021-07-19T18:05:38Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.108644166666667,false,NA,"purple_1,purple_12,purple_7,purple_2,purple_9,purple_10",0.12001200000000001,1,12,36740,NA
qGkNWcXfDCrofhKcj,NA,2021-07-19T18:15:18Z,2021-07-19T18:15:18Z,1,ExitSurvey,2021-07-19T18:23:00Z,finished,NA,NA,NA,2021-07-19T18:05:40Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.412007833333333,white_10,1750,"white_4,white_10,white_6,white_8,white_5,white_11",0.080008,1,8,NA,NA
mtSQeRKkG33vxxgCy,NA,2021-07-19T18:17:02Z,2021-07-19T18:17:02Z,1,NA,2021-07-19T18:17:26Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-19T18:06:02Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0,false,NA,"red_1,red_4,red_3,red_7,red_11,red_10",NA,NA,NA,25919,TRUE
ga7mdcuNmWBHAoR9k,NA,2021-07-19T18:10:56Z,2021-07-19T18:10:56Z,1,ExitSurvey,2021-07-19T18:19:24Z,finished,NA,NA,NA,2021-07-19T18:06:05Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2253225,purple_8,1550,"purple_5,purple_10,purple_8,purple_3,purple_1,purple_6",0.045004499999999996,2,4.5,NA,NA
Jy4P9QP2wLqbqfWGG,NA,NA,NA,NA,NA,2021-07-19T18:59:24Z,gameFull,NA,2021-07-19T19:04:28Z,gameFull,2021-07-19T18:06:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gf7jHjgxd3hSA8G6E,NA,2021-07-19T18:12:01Z,2021-07-19T18:12:01Z,1,ExitSurvey,2021-07-19T18:57:31Z,finished,NA,NA,NA,2021-07-19T18:06:25Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.1803180000000006,purple_6,11440,"purple_8,purple_6,purple_1,purple_12,purple_10,purple_11",0.10001,1,10,NA,NA
odNTGwKGZuTEr3ruF,NA,2021-07-19T18:14:29Z,2021-07-19T18:14:29Z,1,ExitSurvey,2021-07-19T18:23:00Z,finished,NA,NA,NA,2021-07-19T18:06:43Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.7769443333333332,white_11,3376,"white_8,white_10,white_6,white_4,white_11,white_5",0.0550055,2,5.5,NA,NA
SxPqKTjcgCEZF8qHa,NA,2021-07-19T18:17:10Z,2021-07-19T18:17:10Z,1,NA,2021-07-19T18:17:26Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,2021-07-19T18:21:34Z,custom,2021-07-19T18:06:44Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0,false,NA,"red_10,red_7,red_11,red_1,red_4,red_3",NA,NA,NA,22890,TRUE
XhNyocPsCc5jyxym2,NA,2021-07-19T18:11:09Z,2021-07-19T18:11:09Z,1,ExitSurvey,2021-07-19T18:19:24Z,finished,NA,NA,NA,2021-07-19T18:06:55Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.7953795000000006,purple_3,5953,"purple_5,purple_3,purple_10,purple_8,purple_1,purple_6",0.110011,1,11,NA,NA
gEWrSTxqnhsBmLCRC,NA,2021-07-19T18:13:50Z,2021-07-19T18:13:50Z,1,ExitSurvey,2021-07-19T18:36:00Z,finished,NA,NA,NA,2021-07-19T18:07:03Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.4970163333333337,purple_7,15877,"purple_3,purple_11,purple_7,purple_12,purple_6,purple_10",0.026669333333333333,3,2.6666666666666665,NA,NA
CmDp4MQc6SSbhG2a8,NA,2021-07-19T18:19:09Z,2021-07-19T18:19:09Z,1,ExitSurvey,2021-07-19T18:37:56Z,finished,NA,NA,NA,2021-07-19T18:07:04Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.233656666666666,red_12,3388,"red_3,red_8,red_5,red_4,red_10,red_12",0.09000899999999999,1,9,NA,NA
E9XByhsbpFkwxdPBJ,NA,2021-07-19T18:12:12Z,2021-07-19T18:12:12Z,1,NA,2021-07-19T18:21:23Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-19T18:07:46Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.1651164999999999,false,NA,"white_9,white_10,white_4,white_5,white_11,white_12",0.10001,1,10,20417,TRUE
x8arsoyjNtTuaMBqT,NA,2021-07-19T18:19:06Z,2021-07-19T18:19:06Z,1,ExitSurvey,2021-07-19T18:37:56Z,finished,NA,NA,NA,2021-07-19T18:08:28Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,3.5286861666666676,red_10,2254,"red_8,red_10,red_4,red_5,red_12,red_3",0.060006000000000004,2,6,NA,NA
EFYiQE7m9XjB6jRSx,NA,2021-07-19T18:15:25Z,2021-07-19T18:15:25Z,1,ExitSurvey,2021-07-19T19:02:52Z,finished,NA,NA,NA,2021-07-19T18:09:02Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.3503349999999994,purple_12,6347,"purple_9,purple_5,purple_1,purple_3,purple_12,purple_11",0.045004499999999996,2,4.5,NA,NA
uFitMpNHuQNeyLReG,NA,2021-07-19T18:15:35Z,2021-07-19T18:15:35Z,1,ExitSurvey,2021-07-19T19:02:52Z,finished,NA,NA,NA,2021-07-19T18:09:13Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.0754075,purple_12,19338,"purple_3,purple_5,purple_9,purple_1,purple_12,purple_11",0.045004499999999996,2,4.5,NA,NA
uMSWDuRBXmDSREcrn,NA,2021-07-19T18:15:22Z,2021-07-19T18:15:22Z,1,ExitSurvey,2021-07-19T19:02:52Z,finished,NA,NA,NA,2021-07-19T18:09:24Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.5954595000000005,purple_11,10234,"purple_3,purple_5,purple_1,purple_9,purple_11,purple_12",0.10001,1,10,NA,NA
w2TfbfFTrf9LJh6hd,NA,2021-07-19T18:14:31Z,2021-07-19T18:14:31Z,1,ExitSurvey,2021-07-19T18:23:00Z,finished,NA,NA,NA,2021-07-19T18:10:19Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,3.6720338333333347,white_11,20364,"white_5,white_10,white_6,white_11,white_4,white_8",0.0550055,2,5.5,NA,NA
GFnhDfuf4wjiqSDLb,NA,2021-07-19T18:18:11Z,2021-07-19T18:18:11Z,1,ExitSurvey,2021-07-19T18:37:56Z,finished,NA,NA,NA,2021-07-19T18:10:29Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.548688166666667,red_10,2266,"red_12,red_3,red_8,red_5,red_10,red_4",0.060006000000000004,2,6,NA,NA
WeZbGF7cXPfQg7dkH,NA,2021-07-19T18:28:43Z,2021-07-19T18:28:43Z,1,NA,2021-07-19T18:38:43Z,playerLobbyTimedOut,NA,NA,NA,2021-07-19T18:10:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MQ6eC9oijgybYzK74,NA,2021-07-19T18:57:02Z,2021-07-19T18:57:02Z,1,NA,2021-07-19T18:59:24Z,gameFull,NA,2021-07-19T19:04:28Z,gameFull,2021-07-19T18:13:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uGLajg549xfTiNqor,NA,2021-07-19T18:25:16Z,2021-07-19T18:25:16Z,1,NA,2021-07-19T19:37:37Z,cancelled,adminCancelled,NA,NA,2021-07-19T18:19:20Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0.430043,false,NA,"purple_2,purple_8,purple_1,purple_6,purple_10,purple_11",0.12001200000000001,1,12,NA,NA
S2dJnWiXsQdR5MJuE,NA,2021-07-19T18:28:23Z,2021-07-19T18:28:23Z,1,NA,2021-07-19T18:59:24Z,gameFull,NA,2021-07-19T19:04:28Z,gameFull,2021-07-19T18:25:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gfTCsysnbuRDSGynC,NA,2021-07-19T18:37:37Z,2021-07-19T18:37:37Z,1,NA,2021-07-19T18:47:37Z,playerLobbyTimedOut,NA,NA,NA,2021-07-19T18:27:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m5xzDLs67iKFxNTqk,NA,NA,NA,NA,NA,2021-07-19T18:59:24Z,gameFull,NA,2021-07-19T19:04:28Z,gameFull,2021-07-19T18:29:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2sh6RJXRrHbvCutCs,NA,2021-07-19T18:39:26Z,2021-07-19T18:39:26Z,1,NA,2021-07-19T18:49:26Z,playerLobbyTimedOut,NA,NA,NA,2021-07-19T18:38:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sdTyAbNRDZTCLJSo8,NA,2021-07-19T18:56:55Z,2021-07-19T18:56:55Z,1,ExitSurvey,2021-07-19T19:11:33Z,finished,NA,NA,NA,2021-07-19T18:40:30Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.5602560000000008,red_5,2669,"red_5,red_10,red_6,red_11,red_4,red_3",0.020002,1,2,NA,NA
j9M9EbWB57iQvkBoK,NA,2021-07-19T18:48:42Z,2021-07-19T18:48:42Z,1,ExitSurvey,2021-07-19T19:11:33Z,finished,NA,NA,NA,2021-07-19T18:42:28Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.6953695000000004,red_11,6733,"red_11,red_3,red_10,red_6,red_4,red_5",0.10001,1,10,NA,NA
3KGbH4dqGD4h24pRM,NA,2021-07-19T18:55:11Z,2021-07-19T18:55:11Z,1,ExitSurvey,2021-07-19T19:11:33Z,finished,NA,NA,NA,2021-07-19T18:44:41Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.0053005000000006,red_4,4562,"red_3,red_4,red_10,red_5,red_11,red_6",0.040004,1,4,NA,NA
mm2o3g9W5Njogi4YG,NA,NA,NA,NA,NA,2021-07-19T18:59:24Z,gameFull,NA,2021-07-19T19:04:28Z,gameFull,2021-07-19T18:53:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oc69G52JjStmimSB2,NA,2021-07-23T16:35:15Z,2021-07-23T16:35:15Z,1,"Sorry,ExitSurvey",2021-07-23T16:40:28Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:32:42Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.1,white_5,693,"white_2,white_8,white_11,white_5,white_9,white_10",0.11333333333333334,2,5.666666666666667,NA,NA
7QYGXy24M82Rb32E8,NA,2021-07-23T16:37:29Z,2021-07-23T16:37:29Z,1,ExitSurvey,2021-07-23T16:44:21Z,finished,NA,NA,NA,2021-07-23T16:32:44Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.98,white_9,1307,"white_5,white_2,white_9,white_12,white_10,white_4",0.22,3,11,NA,NA
ds2uMKRNgofK6XALZ,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,cancelled,adminCancelled,2021-07-23T16:46:17Z,custom,2021-07-23T16:32:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QB9re5wgfmiGLty3F,NA,2021-07-23T16:38:45Z,2021-07-23T16:38:45Z,1,"Sorry,ExitSurvey",2021-07-23T16:42:24Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:32:47Z,Repi,/avatars/jdenticon/Samuel,#8138A8,0.37333333333333335,purple_8,8191,"purple_12,purple_1,purple_9,purple_10,purple_7,purple_8",0.14,2,7,NA,NA
nvWkQEBFsQz66SWxt,NA,2021-07-23T16:38:34Z,2021-07-23T16:38:34Z,1,"Sorry,ExitSurvey",2021-07-23T16:42:24Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:32:50Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0.37333333333333335,purple_12,2369,"purple_8,purple_9,purple_10,purple_1,purple_12,purple_7",0.14,2,7,NA,NA
B9SfCkFfy46qAQjoH,NA,2021-07-23T16:36:36Z,2021-07-23T16:36:36Z,1,ExitSurvey,2021-07-23T16:44:21Z,finished,NA,NA,NA,2021-07-23T16:32:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.98,white_4,1479,"white_4,white_2,white_10,white_12,white_9,white_5",0.22,3,11,NA,NA
Qn9ixdJ4uqRMW83vk,NA,2021-07-23T16:35:46Z,2021-07-23T16:35:46Z,1,"Sorry,ExitSurvey",2021-07-23T16:40:28Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:32:56Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.1,white_9,1759,"white_8,white_10,white_5,white_9,white_11,white_2",0.11333333333333334,2,5.666666666666667,NA,NA
hfo5EPmJ3Y9AFzQZj,NA,2021-07-23T16:36:02Z,2021-07-23T16:36:02Z,1,ExitSurvey,2021-07-23T16:44:21Z,finished,NA,NA,NA,2021-07-23T16:32:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.98,white_5,1374,"white_4,white_2,white_10,white_12,white_5,white_9",0.22,3,11,NA,NA
N7EYBSf3Ds9jMaWgn,NA,2021-07-23T16:35:59Z,2021-07-23T16:35:59Z,1,"Sorry,ExitSurvey",2021-07-23T16:40:28Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:32:59Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.1,false,NA,"white_9,white_10,white_11,white_8,white_2,white_5",0.11333333333333334,2,5.666666666666667,NA,NA
TstCGL8qdFTEN2K4f,NA,2021-07-23T16:37:53Z,2021-07-23T16:37:53Z,1,NA,2021-07-23T16:42:24Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:33:02Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0.37333333333333335,false,NA,"purple_12,purple_9,purple_1,purple_8,purple_7,purple_10",0.14,2,7,NA,NA
YrTqDhJdpFKnizeLf,NA,2021-07-23T16:39:56Z,2021-07-23T16:39:56Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,NA,NA,NA,2021-07-23T16:33:15Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.173333333333336,white_12,5732,"white_2,white_3,white_11,white_4,white_12,white_7",0.2066666666666667,3,10.333333333333334,NA,NA
uDAioMYbGQ5g7t9Dm,NA,2021-07-23T16:39:57Z,2021-07-23T16:39:57Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,NA,NA,NA,2021-07-23T16:33:27Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.173333333333336,white_3,3353,"white_2,white_11,white_12,white_7,white_4,white_3",0.2066666666666667,3,10.333333333333334,NA,NA
3rWCy7R4rhEYqEk6m,NA,2021-07-23T16:41:51Z,2021-07-23T16:41:51Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,NA,NA,NA,2021-07-23T16:34:23Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.8866666666666685,white_6,573,"white_12,white_4,white_7,white_8,white_11,white_6",0.08666666666666666,2,4.333333333333333,NA,NA
NAXNzn8WaxEoqRmJj,NA,2021-07-23T16:42:02Z,2021-07-23T16:42:02Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,NA,NA,NA,2021-07-23T16:37:32Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.8866666666666685,white_4,1073,"white_7,white_4,white_8,white_11,white_6,white_12",0.08666666666666666,2,4.333333333333333,NA,NA
RF8TuBnN6m5LLEwgY,NA,2021-07-23T16:42:14Z,2021-07-23T16:42:14Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,NA,NA,NA,2021-07-23T16:38:50Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.8866666666666685,white_6,3902,"white_4,white_6,white_7,white_8,white_11,white_12",0.08666666666666666,2,4.333333333333333,NA,NA
ognjrmeJqSCrt7GNp,NA,2021-07-23T16:44:39Z,2021-07-23T16:44:39Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,NA,NA,NA,2021-07-23T16:38:52Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.666666666666665,white_7,1602,"white_11,white_7,white_1,white_4,white_12,white_5",0.12,2,6,NA,NA
BEQuey8MKeqnCcPBS,NA,2021-07-23T16:43:56Z,2021-07-23T16:43:56Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:38:55Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0,false,NA,"white_6,white_11,white_8,white_3,white_9,white_4",NA,NA,NA,NA,NA
hPkBZGZAEm2Gfikdo,NA,2021-07-23T16:46:21Z,2021-07-23T16:46:21Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,NA,NA,NA,2021-07-23T16:38:58Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.666666666666665,white_4,4417,"white_5,white_11,white_12,white_4,white_7,white_1",0.12,2,6,NA,NA
ADXciqEZpskpLa4pY,NA,2021-07-23T16:41:07Z,2021-07-23T16:41:07Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,NA,NA,NA,2021-07-23T16:38:59Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.173333333333336,white_2,1690,"white_4,white_2,white_12,white_3,white_11,white_7",0.2066666666666667,3,10.333333333333334,NA,NA
E75Bg7aTEPrNXuo8B,NA,2021-07-23T16:47:48Z,2021-07-23T16:47:48Z,1,"Sorry,ExitSurvey",2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:40:01Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.2666666666666666,yellow_5,-8519,"yellow_6,yellow_2,yellow_12,yellow_7,yellow_4,yellow_5",0.12666666666666665,2,6.333333333333333,8713,TRUE
hbw3NjMS22hPG6KFF,NA,2021-07-23T16:57:56Z,2021-07-23T16:57:56Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,NA,NA,NA,2021-07-23T16:40:02Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,7.013333333333332,white_3,6475,"white_2,white_11,white_3,white_6,white_7,white_4",0.19333333333333333,3,9.666666666666666,NA,NA
Dyhss9ZhzJKynGEEJ,NA,2021-07-23T16:46:44Z,2021-07-23T16:46:44Z,1,"Sorry,ExitSurvey",2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:40:18Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.0533333333333332,purple_12,1651,"purple_11,purple_12,purple_1,purple_8,purple_9,purple_6",0.14666666666666667,3,7.333333333333333,8239,TRUE
HrWWLJMvWe7zCW6ec,NA,2021-07-23T16:46:10Z,2021-07-23T16:46:10Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,NA,NA,NA,2021-07-23T16:40:25Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.666666666666665,white_7,-823,"white_12,white_5,white_1,white_7,white_11,white_4",0.12,2,6,NA,NA
y89TvuHAxAMHccN2k,NA,NA,NA,NA,NA,2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T16:40:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HJgoCwD7zQSdrArYp,NA,2021-07-23T16:47:26Z,2021-07-23T16:47:26Z,1,"Sorry,ExitSurvey",2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:40:38Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.0533333333333332,purple_9,7263,"purple_11,purple_6,purple_9,purple_8,purple_1,purple_12",0.14666666666666667,3,7.333333333333333,7636,TRUE
SqhdAyq7XDqavBgnv,NA,2021-07-23T16:47:46Z,2021-07-23T16:47:46Z,1,"Sorry,ExitSurvey",2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:40:46Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.2666666666666666,yellow_12,3045,"yellow_2,yellow_12,yellow_5,yellow_4,yellow_6,yellow_7",0.12666666666666665,2,6.333333333333333,8832,TRUE
Zyp2BouieuyW8sEkv,NA,2021-07-23T16:48:40Z,2021-07-23T16:48:40Z,1,NA,2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:41:34Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.2666666666666666,false,NA,"yellow_2,yellow_4,yellow_7,yellow_12,yellow_5,yellow_6",0.12666666666666665,2,6.333333333333333,NA,NA
bf22RWcDzrst7CuQ8,NA,2021-07-23T16:52:56Z,2021-07-23T16:52:56Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,NA,NA,NA,2021-07-23T16:42:26Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.746666666666666,yellow_2,3153,"yellow_2,yellow_8,yellow_6,yellow_4,yellow_5,yellow_12",0.08,1,4,NA,NA
QkuRpi5JwnjNAfrfo,NA,2021-07-23T16:47:33Z,2021-07-23T16:47:33Z,1,NA,2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:43:01Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.0533333333333332,false,NA,"purple_1,purple_9,purple_11,purple_8,purple_12,purple_6",0.14666666666666667,3,7.333333333333333,NA,NA
88itDnHA42A3xM9q2,NA,2021-07-23T16:51:52Z,2021-07-23T16:51:52Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,NA,NA,NA,2021-07-23T16:44:08Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.746666666666666,yellow_2,1604,"yellow_4,yellow_2,yellow_5,yellow_12,yellow_8,yellow_6",0.08,1,4,NA,NA
hS4vjRuNqWnfHC94r,NA,2021-07-23T16:53:52Z,2021-07-23T16:53:52Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,NA,NA,NA,2021-07-23T16:49:34Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.746666666666666,yellow_2,1620,"yellow_6,yellow_4,yellow_8,yellow_12,yellow_5,yellow_2",0.08,1,4,NA,NA
jaS8DsFgXaxoezXGF,NA,NA,NA,NA,NA,2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T16:50:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6nN5jtDyBpx44jbwy,NA,2021-07-23T16:55:39Z,2021-07-23T16:55:39Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,NA,NA,NA,2021-07-23T16:50:39Z,Repi,/avatars/jdenticon/Samuel,#8138A8,7.246666666666668,yellow_10,-11621,"yellow_3,yellow_1,yellow_10,yellow_6,yellow_11,yellow_7",0.13333333333333333,2,6.666666666666667,NA,NA
jDy5F5KE3bB7QtSpC,NA,2021-07-23T17:00:12Z,2021-07-23T17:00:12Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,NA,NA,NA,2021-07-23T16:50:40Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.0933333333333355,white_7,450,"white_9,white_7,white_11,white_1,white_12,white_2",0.13333333333333333,3,6.666666666666667,NA,NA
BfkQKb3jviFjn3QAM,NA,2021-07-23T17:04:35Z,2021-07-23T17:04:35Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,NA,NA,NA,2021-07-23T16:50:46Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.793333333333332,yellow_6,8168,"yellow_10,yellow_9,yellow_2,yellow_8,yellow_7,yellow_6",0.12666666666666665,2,6.333333333333333,NA,NA
dDbuWnfCrwpHkbsRg,NA,2021-07-23T16:58:19Z,2021-07-23T16:58:19Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,NA,NA,NA,2021-07-23T16:50:47Z,Repi,/avatars/jdenticon/Samuel,#8138A8,7.013333333333332,white_7,1764,"white_7,white_2,white_6,white_3,white_11,white_4",0.19333333333333333,3,9.666666666666666,NA,NA
